"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
426,0.2998553462140641,4,1.9000000000000006,0.000028667818362170258
427,0.29987959528418423,4,2.700000000000001,0.00003057839756940498
428,0.29989448407716773,3,3.600000000000002,0.00003057839756940498
429,0.299915981701172,4,0.6,0.00003057839756940498
430,0.29994923290686626,3,6.299999999999994,0.00003057839756940498
431,0.29999423357091004,4,0.8999999999999999,0.00003057839756940498
432,0.30005285981316643,3,6.8999999999999915,0.00003057839756940498
433,0.30012472109439847,4,10.09999999999998,0.00003057839756940498
434,0.30022047713300426,5,3.900000000000002,0.00003057839756940498
435,0.300347373227041,6,5.399999999999997,0.00003057839756940498
436,0.300429004763251,6,2.400000000000001,0.00003057839756940498
437,0.30047486720542954,6,14.899999999999963,0.00003057839756940498
438,0.30053889060569,6,7.499999999999989,0.00003057839756940498
439,0.3006121717886267,5,1.4000000000000001,0.00003057839756940498
